  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.26552
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      9.009928      0.624484     14.314531     13.733091     13.265024      6.244840
      9.045359      0.626120     14.370474     13.787012     13.317398      6.261201
      9.080790      0.627754     14.426417     13.840932     13.369772      6.277540
      9.116221      0.629386     14.482361     13.894853     13.422146      6.293859
      9.151652      0.631016     14.538304     13.948773     13.474520      6.310156
      9.187083      0.632643     14.594248     14.002694     13.526894      6.326432
      9.222514      0.634269     14.650191     14.056614     13.579268      6.342687
      9.257945      0.635892     14.706134     14.110535     13.631642      6.358922
      9.293376      0.637514     14.762078     14.164456     13.684017      6.375136
      9.328807      0.639133     14.818021     14.218376     13.736391      6.391329
      9.364238      0.640750     14.873965     14.272297     13.788765      6.407501
      9.399669      0.642365     14.929908     14.326217     13.841139      6.423654
      9.435100      0.643979     14.985851     14.380138     13.893513      6.439786
      9.470531      0.645590     15.041795     14.434058     13.945887      6.455898
      9.505962      0.647199     15.097738     14.487979     13.998261      6.471989
      9.541393      0.648806     15.153682     14.541899     14.050635      6.488061
      9.576824      0.650411     15.209625     14.595820     14.103009      6.504113
      9.612255      0.652015     15.265568     14.649740     14.155383      6.520145
      9.647686      0.653616     15.321512     14.703661     14.207757      6.536158
      9.683117      0.655215     15.377455     14.757582     14.260131      6.552151
      9.718548      0.656812     15.433399     14.811502     14.312505      6.568124
      9.753979      0.658408     15.489342     14.865423     14.364879      6.584078
      9.789410      0.660001     15.545285     14.919343     14.417253      6.600013
      9.824841      0.661593     15.601229     14.973264     14.469627      6.615928
      9.860272      0.663182     15.657172     15.027184     14.522001      6.631824
      9.895703      0.664770     15.713116     15.081105     14.574375      6.647702
      9.931134      0.666356     15.769059     15.135025     14.626749      6.663560
      9.966565      0.667940     15.825002     15.188946     14.679123      6.679399
     10.001996      0.669522     15.880946     15.242867     14.731498      6.695220
     10.037427      0.671102     15.936889     15.296787     14.783872      6.711022
     10.072858      0.672681     15.992833     15.350708     14.836246      6.726806
     10.108289      0.674257     16.048776     15.404628     14.888620      6.742571
     10.143720      0.675832     16.104720     15.458549     14.940994      6.758317
     10.179151      0.677405     16.160663     15.512469     14.993368      6.774046
     10.214582      0.678976     16.216606     15.566390     15.045742      6.789756
     10.250013      0.680545     16.272550     15.620310     15.098116      6.805448
