  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.50000
      Tau        exp. factor        a1             a2             a3         exp. ratio   
     10.837470      0.706305 246337.437407    162.327039     51.704639      7.063051
     10.872972      0.707847 253392.648308    162.990571     51.894979      7.078468
     10.908475      0.709387 260637.780142    163.654111     52.085320      7.093868
     10.943977      0.710925 268077.624056    164.317659     52.275662      7.109251
     10.979479      0.712462 275717.084117    164.981214     52.466003      7.124618
     11.014981      0.713997 283561.179787    165.644777     52.656345      7.139968
     11.050483      0.715530 291615.048456    166.308347     52.846686      7.155301
     11.085985      0.717062 299883.948015    166.971923     53.037028      7.170618
     11.121487      0.718592 308373.259499    167.635507     53.227371      7.185919
     11.156990      0.720120 317088.489764    168.299097     53.417713      7.201204
     11.192492      0.721647 326035.274229    168.962694     53.608056      7.216472
     11.227994      0.723172 335219.379677    169.626297     53.798399      7.231724
     11.263496      0.724696 344646.707100    170.289906     53.988742      7.246960
     11.298998      0.726218 354323.294615    170.953522     54.179085      7.262181
     11.334500      0.727738 364255.320426    171.617143     54.369429      7.277385
     11.370002      0.729257 374449.105857    172.280769     54.559773      7.292573
     11.405505      0.730775 384911.118440    172.944402     54.750116      7.307746
     11.441007      0.732290 395647.975061    173.608039     54.940460      7.322902
     11.476509      0.733804 406666.445180    174.271682     55.130805      7.338044
     11.512011      0.735317 417973.454105    174.935330     55.321149      7.353169
     11.547513      0.736828 429576.086334    175.598983     55.511493      7.368279
     11.583015      0.738337 441481.588968    176.262641     55.701838      7.383373
     11.618517      0.739845 453697.375189    176.926303     55.892183      7.398453
     11.654020      0.741352 466231.027801    177.589971     56.082528      7.413516
     11.689522      0.742856 479090.302855    178.253642     56.272873      7.428565
     11.725024      0.744360 492283.133330    178.917318     56.463218      7.443598
     11.760526      0.745862 505817.632902    179.580999     56.653564      7.458616
     11.796028      0.747362 519702.099773    180.244683     56.843909      7.473619
     11.831530      0.748861 533945.020587    180.908372     57.034255      7.488607
     11.867032      0.750358 548555.074418    181.572064     57.224600      7.503580
     11.902535      0.751854 563541.136836    182.235761     57.414946      7.518538
     11.938037      0.753348 578912.284054    182.899461     57.605292      7.533481
     11.973539      0.754841 594677.797156    183.563165     57.795638      7.548409
     12.009041      0.756332 610847.166409    184.226872     57.985985      7.563323
     12.044543      0.757822 627430.095658    184.890583     58.176331      7.578222
     12.080045      0.759311 644436.506808    185.554297     58.366677      7.593106
     12.115547      0.760798 661876.544388    186.218015     58.557024      7.607976
     12.151050      0.762283 679760.580214    186.881735     58.747371      7.622831
     12.186552      0.763767 698099.218135    187.545459     58.937717      7.637672
     12.222054      0.765250 716903.298873    188.209186     59.128064      7.652498
     12.257556      0.766731 736183.904954    188.872916     59.318411      7.667310
     12.293058      0.768211 755952.365743    189.536649     59.508758      7.682107
     12.328560      0.769689 776220.262568    190.200385     59.699105      7.696891
     12.364062      0.771166 796999.433943    190.864123     59.889452      7.711660
     12.399565      0.772642 818301.980902    191.527865     60.079800      7.726415
     12.435067      0.774116 840140.272418    192.191608     60.270147      7.741156
     12.470569      0.775588 862526.950944    192.855355     60.460494      7.755883
     12.506071      0.777060 885474.938051    193.519104     60.650842      7.770596
     12.541573      0.778530 908997.440174    194.182855     60.841189      7.785295
     12.577075      0.779998 933107.954469    194.846609     61.031537      7.799981
     12.612577      0.781465 957820.274788    195.510365     61.221885      7.814652
     12.648080      0.782931 983148.497756    196.174123     61.412233      7.829310
     12.683582      0.7843951009107.028975    196.837884     61.602580      7.843954
     12.719084      0.7858581035710.589342    197.501647     61.792928      7.858584
     12.754586      0.7873201062974.221484    198.165411     61.983276      7.873201
     12.790088      0.7887801090913.296320    198.829178     62.173624      7.887804
     12.825590      0.7902391119543.519747    199.492947     62.363972      7.902394
     12.861093      0.7916971148880.939448    200.156718     62.554321      7.916970
     12.896595      0.7931531178941.951835    200.820491     62.744669      7.931533
     12.932097      0.7946081209743.309116    201.484265     62.935017      7.946082
     12.967599      0.7960621241302.126506    202.148042     63.125366      7.960618
     13.003101      0.7975141273635.889561    202.811820     63.315714      7.975141
     13.038603      0.7989651306762.461657    203.475600     63.506062      7.989651
     13.074105      0.8004151340700.091612    204.139382     63.696411      8.004147
     13.109608      0.8018631375467.421445    204.803165     63.886759      8.018631
     13.145110      0.8033101411083.494282    205.466950     64.077108      8.033101
     13.180612      0.8047561447567.762416    206.130736     64.267457      8.047558
     13.216114      0.8062001484940.095504    206.794524     64.457805      8.062003
     13.251616      0.8076431523220.788933    207.458314     64.648154      8.076434
     13.287118      0.8090851562430.572331    208.122105     64.838503      8.090853
     13.322620      0.8105261602590.618240    208.785897     65.028852      8.105258
     13.358123      0.8119651643722.550948    209.449691     65.219201      8.119651
     13.393625      0.8134031685848.455491    210.113486     65.409550      8.134031
     13.429127      0.8148401728990.886815    210.777282     65.599898      8.148399
     13.464629      0.8162751773172.879108    211.441080     65.790247      8.162753
     13.500131      0.8177101818417.955313    212.104879     65.980596      8.177096
     13.535633      0.8191431864750.136802    212.768679     66.170946      8.191425
     13.571135      0.8205741912193.953246    213.432480     66.361295      8.205742
     13.606638      0.8220051960774.452648    214.096283     66.551644      8.220047
     13.642140      0.8234342010517.211578    214.760087     66.741993      8.234339
     13.677642      0.8248622061448.345583    215.423892     66.932342      8.248619
     13.713144      0.8262892113594.519795    216.087698     67.122691      8.262886
     13.748646      0.8277142166982.959731    216.751504     67.313041      8.277141
     13.784148      0.8291382221641.462290    217.415313     67.503390      8.291384
     13.819650      0.8305612277598.406951    218.079122     67.693739      8.305615
     13.855153      0.8319832334882.767179    218.742932     67.884089      8.319833
     13.890655      0.8334042393524.122033    219.406743     68.074438      8.334040
     13.926157      0.8348232453552.667991    220.070555     68.264787      8.348234
     13.961659      0.8362422514999.230982    220.734367     68.455137      8.362416
     13.997161      0.8376592577895.278647    221.398181     68.645486      8.376586
     14.032663      0.8390742642272.932814    222.061996     68.835836      8.390744
     14.068165      0.8404892708164.982203    222.725811     69.026185      8.404891
