  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.34828
      Tau        exp. factor        a1             a2             a3         exp. ratio   
     11.135788      0.719208     17.181419     15.774208     15.187365      7.192078
     11.171219      0.720733     17.236470     15.824457     15.236315      7.207325
     11.206650      0.722256     17.291532     15.874706     15.285266      7.222557
     11.242081      0.723777     17.346606     15.924955     15.334217      7.237772
     11.277512      0.725297     17.401690     15.975204     15.383168      7.252971
     11.312943      0.726815     17.456786     16.025453     15.432119      7.268154
     11.348374      0.728332     17.511893     16.075702     15.481070      7.283322
     11.383805      0.729847     17.567012     16.125951     15.530021      7.298474
     11.419236      0.731361     17.622142     16.176200     15.578972      7.313610
     11.454667      0.732873     17.677283     16.226449     15.627923      7.328730
     11.490098      0.734383     17.732435     16.276698     15.676873      7.343835
     11.525529      0.735892     17.787600     16.326947     15.725824      7.358924
     11.560960      0.737400     17.842775     16.377196     15.774775      7.373998
     11.596391      0.738906     17.897963     16.427446     15.823726      7.389056
     11.631822      0.740410     17.953162     16.477695     15.872677      7.404099
     11.667253      0.741913     18.008372     16.527944     15.921628      7.419127
     11.702684      0.743414     18.063595     16.578193     15.970579      7.434140
     11.738115      0.744914     18.118829     16.628442     16.019530      7.449137
     11.773546      0.746412     18.174075     16.678691     16.068481      7.464120
     11.808977      0.747909     18.229333     16.728940     16.117431      7.479087
     11.844408      0.749404     18.284602     16.779189     16.166382      7.494040
     11.879839      0.750898     18.339884     16.829438     16.215333      7.508977
     11.915270      0.752390     18.395178     16.879687     16.264284      7.523900
     11.950701      0.753881     18.450484     16.929936     16.313235      7.538808
     11.986132      0.755370     18.505802     16.980185     16.362186      7.553701
     12.021563      0.756858     18.561132     17.030434     16.411137      7.568579
     12.056994      0.758344     18.616474     17.080683     16.460088      7.583443
     12.092425      0.759829     18.671828     17.130932     16.509038      7.598293
     12.127856      0.761313     18.727195     17.181181     16.557989      7.613127
     12.163287      0.762795     18.782574     17.231430     16.606940      7.627948
     12.198718      0.764275     18.837965     17.281679     16.655891      7.642754
     12.234149      0.765755     18.893369     17.331928     16.704842      7.657546
     12.269580      0.767232     18.948785     17.382177     16.753793      7.672323
     12.305011      0.768709     19.004214     17.432426     16.802744      7.687086
     12.340442      0.770184     19.059655     17.482675     16.851695      7.701835
